kernel,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_criterion,param_learning_rate,param_loss,param_max_depth,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.5_friedman_mse_0.15000000000000002_quantile_10_6_500,5.667943477630615,0.1047443492248384,0.003127892812093099,0.00017921617970723537,0.5,friedman_mse,0.15000000000000002,quantile,10,6,500,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.15000000000000002, 'loss': 'quantile', 'max_depth': 10, 'min_samples_split': 6, 'n_estimators': 500}",-3.021073058395447,0.8220924800765693,-4.278031293995431,-2.159003957438103,2.1695142280908044,3093
0.5_friedman_mse_0.35000000000000003_quantile_6_5_250,1.7607111930847168,0.04946193306173146,0.001696189244588216,0.0001380625886431695,0.5,friedman_mse,0.35000000000000003,quantile,6,5,250,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.35000000000000003, 'loss': 'quantile', 'max_depth': 6, 'min_samples_split': 5, 'n_estimators': 250}",-1.973879806000685,0.878757843280835,-5.3824150548321334,-2.1591790058506612,2.5594691324719228,3094
0.5_friedman_mse_0.35000000000000003_quantile_7_3_250,2.073097308476766,0.03924444865073252,0.0017795562744140625,3.1903577512900155e-05,0.5,friedman_mse,0.35000000000000003,quantile,7,3,250,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.35000000000000003, 'loss': 'quantile', 'max_depth': 7, 'min_samples_split': 3, 'n_estimators': 250}",-1.0684101346603225,0.8130759001154408,-6.224067551424069,-2.1598005953229835,2.9747489353563314,3095
0.5_friedman_mse_0.5_quantile_10_20_100,0.8864514032999674,0.008339711454194852,0.0012247562408447266,7.022010695858064e-05,0.5,friedman_mse,0.5,quantile,10,20,100,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.5, 'loss': 'quantile', 'max_depth': 10, 'min_samples_split': 20, 'n_estimators': 100}",-4.725450415216516,0.7888366596373586,-2.5446795649972813,-2.160431106858813,2.267535467442052,3096
0.5_friedman_mse_0.05_quantile_8_13_100,0.7356940110524496,0.05255112974914852,0.0011019706726074219,7.822188633489958e-05,0.5,friedman_mse,0.05,quantile,8,13,100,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.05, 'loss': 'quantile', 'max_depth': 8, 'min_samples_split': 13, 'n_estimators': 100}",-3.1106069411386414,0.8011125035219417,-4.174136513937782,-2.161210317184827,2.139204082303301,3097
0.5_friedman_mse_0.30000000000000004_quantile_10_14_250,2.406890948613485,0.045476478821030314,0.0023534297943115234,0.0003334679109616958,0.5,friedman_mse,0.30000000000000004,quantile,10,14,250,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.30000000000000004, 'loss': 'quantile', 'max_depth': 10, 'min_samples_split': 14, 'n_estimators': 250}",-1.6357059867378982,0.7969882288259273,-5.6458285265039265,-2.161515428138632,2.6564172127371597,3098
0.5_friedman_mse_0.15000000000000002_quantile_6_11_100,0.6408042112986246,0.017655524432543413,0.0010880629221598308,5.797521965027698e-05,0.5,friedman_mse,0.15000000000000002,quantile,6,11,100,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.15000000000000002, 'loss': 'quantile', 'max_depth': 6, 'min_samples_split': 11, 'n_estimators': 100}",-2.5424683852274894,0.834452971215742,-4.77674305577487,-2.161586156595539,2.3065390620862445,3099
0.5_friedman_mse_0.30000000000000004_quantile_4_7_500,2.334837277730306,0.054899832766454604,0.0021223227183024087,6.756109287734449e-05,0.5,friedman_mse,0.30000000000000004,quantile,4,7,500,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.30000000000000004, 'loss': 'quantile', 'max_depth': 4, 'min_samples_split': 7, 'n_estimators': 500}",-3.108187711449558,0.7997532467005873,-4.1785582510455255,-2.1623309052648323,2.1396074664140716,3100
0.5_friedman_mse_0.25_quantile_8_18_500,3.8814634482065835,0.041888237513975274,0.00306550661722819,0.0005171920302191554,0.5,friedman_mse,0.25,quantile,8,18,500,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.25, 'loss': 'quantile', 'max_depth': 8, 'min_samples_split': 18, 'n_estimators': 500}",-2.2039900034565534,0.8245368910218142,-5.108103409615643,-2.1625188406834606,2.422167779379075,3101
0.5_friedman_mse_0.35000000000000003_quantile_3_7_100,0.3667323589324951,0.00808243326017927,0.0018589496612548828,0.0011945742055577615,0.5,friedman_mse,0.35000000000000003,quantile,3,7,100,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.35000000000000003, 'loss': 'quantile', 'max_depth': 3, 'min_samples_split': 7, 'n_estimators': 100}",-1.354794342054865,0.8801845271046546,-6.012995887281437,-2.162535234077216,2.8715057685011187,3102
0.5_friedman_mse_0.5_quantile_4_19_500,2.1311068534851074,0.039401516540309385,0.00214997927347819,0.00026556143551494343,0.5,friedman_mse,0.5,quantile,4,19,500,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.5, 'loss': 'quantile', 'max_depth': 4, 'min_samples_split': 19, 'n_estimators': 500}",-4.032786584085472,0.6769312634071752,-3.1371253754245423,-2.164326898700946,2.0420762649787765,3103
0.5_friedman_mse_0.30000000000000004_quantile_9_6_250,2.5231733322143555,0.04087517181791868,0.0020552476247151694,0.00020639589757072315,0.5,friedman_mse,0.30000000000000004,quantile,9,6,250,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.30000000000000004, 'loss': 'quantile', 'max_depth': 9, 'min_samples_split': 6, 'n_estimators': 250}",-3.6861940952157095,0.8425059630693832,-3.6503879027342956,-2.1646920116268737,2.126460324125197,3104
0.5_friedman_mse_0.2_quantile_7_15_250,1.7915066083272297,0.02426006511721329,0.001737356185913086,4.329819684053854e-05,0.5,friedman_mse,0.2,quantile,7,15,250,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.2, 'loss': 'quantile', 'max_depth': 7, 'min_samples_split': 15, 'n_estimators': 250}",-3.5990882467741496,0.837266965790904,-3.7331122766399645,-2.16497785254107,2.123612656464805,3105
0.5_friedman_mse_0.4_quantile_3_13_500,1.7651247183481853,0.029974654293493275,0.0018913745880126953,8.79821629038505e-05,0.5,friedman_mse,0.4,quantile,3,13,500,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.4, 'loss': 'quantile', 'max_depth': 3, 'min_samples_split': 13, 'n_estimators': 500}",-3.399771875514964,0.8224475630166894,-3.918890730809572,-2.1654050144359487,2.1233335999356258,3106
0.5_friedman_mse_0.45_quantile_10_13_100,0.9670633474985758,0.015182038267835152,0.0013317267100016277,3.533335099455609e-05,0.5,friedman_mse,0.45,quantile,10,13,100,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.45, 'loss': 'quantile', 'max_depth': 10, 'min_samples_split': 13, 'n_estimators': 100}",-2.7564902908246713,0.7905211806994877,-4.5304645170410085,-2.1654778757220643,2.2121172294122498,3107
0.5_friedman_mse_0.2_quantile_8_15_100,0.7847437063852946,0.02209512707760198,0.001157681147257487,3.761392603416712e-05,0.5,friedman_mse,0.2,quantile,8,15,100,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.2, 'loss': 'quantile', 'max_depth': 8, 'min_samples_split': 15, 'n_estimators': 100}",-1.5493069285553949,0.8292583221307961,-5.776844758681589,-2.1656311217020625,2.731915214871933,3108
0.5_friedman_mse_0.15000000000000002_quantile_7_16_250,1.7780530452728271,0.06392940845225702,0.0016682942708333333,6.365800866226721e-05,0.5,friedman_mse,0.15000000000000002,quantile,7,16,250,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.15000000000000002, 'loss': 'quantile', 'max_depth': 7, 'min_samples_split': 16, 'n_estimators': 250}",-2.7869624579281083,0.8131312733441258,-4.523184987825651,-2.165672057469878,2.2223964739416484,3109
0.5_friedman_mse_0.1_quantile_10_6_100,1.06920329729716,0.03234344777475092,0.0012634595235188801,5.654905837681538e-05,0.5,friedman_mse,0.1,quantile,10,6,100,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'quantile', 'max_depth': 10, 'min_samples_split': 6, 'n_estimators': 100}",-1.4597198045414181,0.7944832245477222,-5.831795034627689,-2.165677204873795,2.750838996902365,3110
0.5_friedman_mse_0.1_quantile_7_19_250,1.7637675603230794,0.0243789416326849,0.004192749659220378,0.003720238181059747,0.5,friedman_mse,0.1,quantile,7,19,250,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'quantile', 'max_depth': 7, 'min_samples_split': 19, 'n_estimators': 250}",-2.36220903646583,0.8361182768784353,-4.971316175024873,-2.1658023115374223,2.3749393577501716,3111
0.5_friedman_mse_0.25_quantile_2_13_250,0.6263748009999593,0.015622527759416542,0.0011892318725585938,4.294888633766647e-05,0.5,friedman_mse,0.25,quantile,2,13,250,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.25, 'loss': 'quantile', 'max_depth': 2, 'min_samples_split': 13, 'n_estimators': 250}",-2.9832781985777816,0.8341420956166168,-4.349719509817793,-2.1662852042596525,2.1937355432606926,3112
0.5_friedman_mse_0.45_quantile_3_7_100,0.3643617630004883,0.007302766801585064,0.0010201136271158855,4.251671726811851e-05,0.5,friedman_mse,0.45,quantile,3,7,100,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.45, 'loss': 'quantile', 'max_depth': 3, 'min_samples_split': 7, 'n_estimators': 100}",-2.5444163615747244,0.8280640775215649,-4.782595920128609,-2.1663160680605893,2.3060928394544407,3113
0.5_friedman_mse_0.5_quantile_4_14_250,1.1109246412913005,0.027068491944526082,0.0014363924662272136,6.84141779229261e-05,0.5,friedman_mse,0.5,quantile,4,14,250,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.5, 'loss': 'quantile', 'max_depth': 4, 'min_samples_split': 14, 'n_estimators': 250}",-2.630263457475131,0.5401468616872265,-4.409267424635352,-2.1664613401410855,2.047031956670627,3114
0.5_friedman_mse_0.30000000000000004_quantile_3_6_500,1.799482027689616,0.026241821893732014,0.0018643538157145183,0.00013154503686348324,0.5,friedman_mse,0.30000000000000004,quantile,3,6,500,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.30000000000000004, 'loss': 'quantile', 'max_depth': 3, 'min_samples_split': 6, 'n_estimators': 500}",-1.4050271358112671,0.8633996283615873,-5.960293423806619,-2.167306977085433,2.837428370298463,3115
0.5_friedman_mse_0.45_quantile_5_20_500,2.5890211264292398,0.05671466126966832,0.002234776814778646,0.00011624551450066799,0.5,friedman_mse,0.45,quantile,5,20,500,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.45, 'loss': 'quantile', 'max_depth': 5, 'min_samples_split': 20, 'n_estimators': 500}",-5.107851260045551,0.7465591053611653,-2.140748147391836,-2.1673467673587403,2.3901270254365854,3116
0.5_friedman_mse_0.5_quantile_4_19_100,0.43607815106709796,0.0027041321682110906,0.0010685920715332031,3.406856060816999e-05,0.5,friedman_mse,0.5,quantile,4,19,100,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.5, 'loss': 'quantile', 'max_depth': 4, 'min_samples_split': 19, 'n_estimators': 100}",-4.913603428863135,0.7093065657063877,-2.2980327777338645,-2.1674432136302038,2.2973998966145834,3117
0.5_friedman_mse_0.25_quantile_7_16_100,0.7131750583648682,0.016697163488204436,0.0011951128641764324,0.00011108367115906397,0.5,friedman_mse,0.25,quantile,7,16,100,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.25, 'loss': 'quantile', 'max_depth': 7, 'min_samples_split': 16, 'n_estimators': 100}",-1.7783005803052374,0.8224872530414498,-5.547781516174146,-2.1678649478126446,2.6151993353387653,3118
0.5_friedman_mse_0.25_quantile_6_2_500,3.627413193384806,0.12619108095038023,0.0025002161661783853,0.00011976499310537997,0.5,friedman_mse,0.25,quantile,6,2,500,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.25, 'loss': 'quantile', 'max_depth': 6, 'min_samples_split': 2, 'n_estimators': 500}",-0.27931266335041216,0.8228752486094484,-7.047158375807072,-2.167865263516012,3.4793994218404847,3119
0.5_friedman_mse_0.2_quantile_4_10_250,1.134777307510376,0.025425981509680465,0.0013897418975830078,6.565160536738216e-05,0.5,friedman_mse,0.2,quantile,4,10,250,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.2, 'loss': 'quantile', 'max_depth': 4, 'min_samples_split': 10, 'n_estimators': 250}",-1.6569884764458296,0.8358669872356081,-5.684161123756187,-2.1684275376554694,2.6862450964160685,3120
0.5_friedman_mse_0.30000000000000004_quantile_10_6_500,5.551048914591472,0.17916525609975537,0.0032674471537272134,0.00020959712845237854,0.5,friedman_mse,0.30000000000000004,quantile,10,6,500,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.30000000000000004, 'loss': 'quantile', 'max_depth': 10, 'min_samples_split': 6, 'n_estimators': 500}",-2.7274216167883814,0.765099521134979,-4.544742141790772,-2.1690214124813916,2.203400812753336,3121
0.5_friedman_mse_0.35000000000000003_quantile_2_6_100,0.26532872517903644,0.009680208793414545,0.001020987828572591,6.0893845556112325e-05,0.5,friedman_mse,0.35000000000000003,quantile,2,6,100,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.35000000000000003, 'loss': 'quantile', 'max_depth': 2, 'min_samples_split': 6, 'n_estimators': 100}",-3.3414050421233252,0.883680256470873,-4.0496379172337535,-2.1691209009620684,2.1779339799398154,3122
0.5_friedman_mse_0.35000000000000003_quantile_6_10_100,0.6995339393615723,0.018498688989087884,0.0011980533599853516,4.316012895811657e-05,0.5,friedman_mse,0.35000000000000003,quantile,6,10,100,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.35000000000000003, 'loss': 'quantile', 'max_depth': 6, 'min_samples_split': 10, 'n_estimators': 100}",-0.6175253335978954,0.7301627256702004,-6.623543525358322,-2.1703020444286723,3.196621710689566,3123
0.5_friedman_mse_0.2_quantile_3_13_100,0.35501734415690106,0.009972246849575813,0.0009285608927408854,1.797949407313749e-05,0.5,friedman_mse,0.2,quantile,3,13,100,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.2, 'loss': 'quantile', 'max_depth': 3, 'min_samples_split': 13, 'n_estimators': 100}",-2.72293338557299,0.8538632184780772,-4.642513830758009,-2.170527999284307,2.277630925610038,3124
0.5_friedman_mse_0.2_quantile_3_20_500,1.7144593397776287,0.021778889273322874,0.0018556912740071614,0.00010201201404519324,0.5,friedman_mse,0.2,quantile,3,20,500,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.2, 'loss': 'quantile', 'max_depth': 3, 'min_samples_split': 20, 'n_estimators': 500}",-1.348619960542194,0.875044244472134,-6.039056314842797,-2.1708773436376188,2.8819295664676887,3125
0.5_friedman_mse_0.15000000000000002_quantile_10_20_100,0.8520348866780599,0.029602040965129774,0.0011176268259684246,5.0083163120308664e-05,0.5,friedman_mse,0.15000000000000002,quantile,10,20,100,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.15000000000000002, 'loss': 'quantile', 'max_depth': 10, 'min_samples_split': 20, 'n_estimators': 100}",-2.8142610147939133,0.8310190278834853,-4.531567469782128,-2.1716031522308517,2.235932368159046,3126
0.5_friedman_mse_0.35000000000000003_quantile_7_2_500,4.1416090329488116,0.12687750834998224,0.0030066967010498047,0.0002463643525189965,0.5,friedman_mse,0.35000000000000003,quantile,7,2,500,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.35000000000000003, 'loss': 'quantile', 'max_depth': 7, 'min_samples_split': 2, 'n_estimators': 500}",-2.562615842423696,0.6863895287612303,-4.640067263154448,-2.172097858938971,2.1919798829072157,3127
0.5_friedman_mse_0.30000000000000004_quantile_2_10_250,0.6556900342305502,0.01909450499157928,0.0012404123942057292,6.48686476818625e-05,0.5,friedman_mse,0.30000000000000004,quantile,2,10,250,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.30000000000000004, 'loss': 'quantile', 'max_depth': 2, 'min_samples_split': 10, 'n_estimators': 250}",-3.574865122432337,0.8619373448072056,-3.8046633834032155,-2.172530387009449,2.1477426322790936,3128
0.5_friedman_mse_0.4_quantile_9_3_250,2.649424155553182,0.10791764283792563,0.0020857652028401694,0.0001229821383675453,0.5,friedman_mse,0.4,quantile,9,3,250,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.4, 'loss': 'quantile', 'max_depth': 9, 'min_samples_split': 3, 'n_estimators': 250}",-2.963759001479048,0.8402485242532363,-4.396435733286014,-2.173315403503942,2.2097234087059743,3129
0.5_friedman_mse_0.25_quantile_6_6_100,0.6716782251993815,0.01701941544791359,0.0010947386423746746,5.541179247286866e-05,0.5,friedman_mse,0.25,quantile,6,6,100,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.25, 'loss': 'quantile', 'max_depth': 6, 'min_samples_split': 6, 'n_estimators': 100}",-3.957956222133655,0.8269956017822364,-3.389433151382492,-2.17346459057797,2.13430326569707,3130
0.5_friedman_mse_0.30000000000000004_quantile_8_8_500,4.439428726832072,0.10736852478229023,0.0029980341593424478,0.0002620349502303425,0.5,friedman_mse,0.30000000000000004,quantile,8,8,500,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.30000000000000004, 'loss': 'quantile', 'max_depth': 8, 'min_samples_split': 8, 'n_estimators': 500}",0.00699542827962607,0.834358902856452,-7.363849487597276,-2.174165052153733,3.685173083622142,3131
0.5_friedman_mse_0.45_quantile_6_3_500,3.53780198097229,0.11027452426594411,0.002546230951944987,6.176723503086403e-05,0.5,friedman_mse,0.45,quantile,6,3,500,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.45, 'loss': 'quantile', 'max_depth': 6, 'min_samples_split': 3, 'n_estimators': 500}",-3.6368059525080083,0.7887624416325533,-3.6758138351316267,-2.174619115335694,2.095487706614916,3132
0.5_friedman_mse_0.2_quantile_10_3_500,5.939306259155273,0.19184415976096317,0.003125349680582682,0.00023262065790833166,0.5,friedman_mse,0.2,quantile,10,3,500,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.2, 'loss': 'quantile', 'max_depth': 10, 'min_samples_split': 3, 'n_estimators': 500}",-0.8679475337997675,0.8370002465657326,-6.494339697680375,-2.1750956616381365,3.1324764979813384,3133
0.5_friedman_mse_0.15000000000000002_quantile_6_15_100,0.6312255859375,0.023004134649941995,0.0011041959126790364,8.166322631773039e-05,0.5,friedman_mse,0.15000000000000002,quantile,6,15,100,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.15000000000000002, 'loss': 'quantile', 'max_depth': 6, 'min_samples_split': 15, 'n_estimators': 100}",-3.478983058371446,0.8230967237246302,-3.8700697323466047,-2.1753186889978067,2.1262029437597336,3134
0.5_friedman_mse_0.1_quantile_8_17_250,1.9850902557373047,0.06202251065984448,0.0017553965250651042,0.00016686692866705132,0.5,friedman_mse,0.1,quantile,8,17,250,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'quantile', 'max_depth': 8, 'min_samples_split': 17, 'n_estimators': 250}",-1.9202660454242961,0.8461064473559992,-5.452232200533869,-2.175463932867389,2.5776102501079503,3135
0.5_friedman_mse_0.1_quantile_5_11_100,0.5687810579935709,0.011171182426915713,0.0009860992431640625,1.4182732865781284e-05,0.5,friedman_mse,0.1,quantile,5,11,100,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'quantile', 'max_depth': 5, 'min_samples_split': 11, 'n_estimators': 100}",-2.3272858952869924,0.8488135958412582,-5.0488097230203435,-2.175760674155359,2.4100774707153128,3136
0.5_friedman_mse_0.15000000000000002_quantile_9_10_100,0.8987530072530111,0.03005772783825327,0.0014216899871826172,0.0002430412847293317,0.5,friedman_mse,0.15000000000000002,quantile,9,10,100,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.15000000000000002, 'loss': 'quantile', 'max_depth': 9, 'min_samples_split': 10, 'n_estimators': 100}",-2.1354661032038393,0.799430908677606,-5.191423614817244,-2.1758196031144923,2.445922564069429,3137
0.5_friedman_mse_0.15000000000000002_quantile_8_10_250,2.220778306325277,0.01929943870068418,0.0018457571665445964,2.102534072363811e-05,0.5,friedman_mse,0.15000000000000002,quantile,8,10,250,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.15000000000000002, 'loss': 'quantile', 'max_depth': 8, 'min_samples_split': 10, 'n_estimators': 250}",-2.712448893837837,0.860331614460432,-4.676213840847281,-2.1761103734082288,2.291881054366273,3138
0.5_friedman_mse_0.45_quantile_4_9_100,0.4468522866566976,0.013176793492765636,0.0010410149892171223,2.7170886264942825e-05,0.5,friedman_mse,0.45,quantile,4,9,100,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.45, 'loss': 'quantile', 'max_depth': 4, 'min_samples_split': 9, 'n_estimators': 100}",-5.025381022122956,0.8319255401312559,-2.3379616162570405,-2.17713903274958,2.3939378951260863,3139
0.5_friedman_mse_0.5_quantile_4_12_250,1.1299489339192708,0.014106500401132453,0.0014730294545491536,0.00012817289581350814,0.5,friedman_mse,0.5,quantile,4,12,250,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.5, 'loss': 'quantile', 'max_depth': 4, 'min_samples_split': 12, 'n_estimators': 250}",-2.240892873809227,0.7322235855755753,-5.022938852387051,-2.177202713540234,2.349966808165638,3140
0.5_friedman_mse_0.45_quantile_9_13_250,2.2650755246480307,0.052492894328880456,0.002820094426472982,0.0011231780470486196,0.5,friedman_mse,0.45,quantile,9,13,250,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.45, 'loss': 'quantile', 'max_depth': 9, 'min_samples_split': 13, 'n_estimators': 250}",-4.659846809384447,0.7826490634413517,-2.6549006120207603,-2.177366119321285,2.247401421674934,3141
0.5_friedman_mse_0.30000000000000004_quantile_8_19_100,0.7441199620564779,0.010499000077080082,0.0012334187825520833,9.75351210525739e-05,0.5,friedman_mse,0.30000000000000004,quantile,8,19,100,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.30000000000000004, 'loss': 'quantile', 'max_depth': 8, 'min_samples_split': 19, 'n_estimators': 100}",-2.692918788601207,0.8287857315064665,-4.668146600557022,-2.1774265525505876,2.2735237627806733,3142
0.5_friedman_mse_0.15000000000000002_quantile_10_20_250,2.172464370727539,0.03875355020495293,0.0018746058146158855,1.7590631271688998e-05,0.5,friedman_mse,0.15000000000000002,quantile,10,20,250,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.15000000000000002, 'loss': 'quantile', 'max_depth': 10, 'min_samples_split': 20, 'n_estimators': 250}",-2.1982567073980204,0.8038863259372426,-5.138052759384108,-2.1774743802816285,2.4258309850794992,3143
0.5_friedman_mse_0.1_quantile_7_17_100,0.7036299705505371,0.010398377568019717,0.0013070106506347656,0.00020778476676846394,0.5,friedman_mse,0.1,quantile,7,17,100,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'quantile', 'max_depth': 7, 'min_samples_split': 17, 'n_estimators': 100}",-2.1830104035108637,0.8357063367766655,-5.185164710033231,-2.1774895922558097,2.458013411964509,3144
0.5_friedman_mse_0.05_quantile_9_15_250,2.1937637329101562,0.03954670046829924,0.0017687479654947917,5.139393766067879e-05,0.5,friedman_mse,0.05,quantile,9,15,250,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.05, 'loss': 'quantile', 'max_depth': 9, 'min_samples_split': 15, 'n_estimators': 250}",-2.535856954413248,0.8058911685620825,-4.8039109888004745,-2.17795892488388,2.3041322749707973,3145
0.5_friedman_mse_0.30000000000000004_quantile_9_6_100,0.9924056529998779,0.052149646966523015,0.001184384028116862,7.954760850871637e-05,0.5,friedman_mse,0.30000000000000004,quantile,9,6,100,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.30000000000000004, 'loss': 'quantile', 'max_depth': 9, 'min_samples_split': 6, 'n_estimators': 100}",-1.4877121727162734,0.7934824620781753,-5.839875010530696,-2.1780349070562646,2.751698499474336,3146
0.5_friedman_mse_0.5_quantile_2_8_500,1.2973869641621907,0.003955897882605396,0.001709302266438802,0.00012501598682093543,0.5,friedman_mse,0.5,quantile,2,8,500,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.5, 'loss': 'quantile', 'max_depth': 2, 'min_samples_split': 8, 'n_estimators': 500}",-4.446691639645653,0.7998971137451178,-2.8912184138845674,-2.1793376465950343,2.200265750150677,3147
0.5_friedman_mse_0.1_quantile_9_13_250,2.350180466969808,0.03946509480978787,0.002003908157348633,8.440085049807697e-05,0.5,friedman_mse,0.1,quantile,9,13,250,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'quantile', 'max_depth': 9, 'min_samples_split': 13, 'n_estimators': 250}",-2.824305672618978,0.8304729594622422,-4.5455745304495005,-2.1798024145354122,2.2415783116228374,3148
0.5_friedman_mse_0.2_quantile_6_17_100,0.6129376888275146,0.02023042048049075,0.0011336803436279297,7.571532456882677e-05,0.5,friedman_mse,0.2,quantile,6,17,100,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.2, 'loss': 'quantile', 'max_depth': 6, 'min_samples_split': 17, 'n_estimators': 100}",-2.8915233057447742,0.8536654789413922,-4.505027956119973,-2.180961927641118,2.2446338880066636,3149
0.5_friedman_mse_0.5_quantile_8_6_100,0.8970966339111328,0.025364818275891925,0.0012140274047851562,3.844433360059168e-05,0.5,friedman_mse,0.5,quantile,8,6,100,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.5, 'loss': 'quantile', 'max_depth': 8, 'min_samples_split': 6, 'n_estimators': 100}",-5.154398446581673,0.6406548134888203,-2.029461024157928,-2.1810682190835937,2.368248175048149,3150
0.5_friedman_mse_0.5_quantile_9_17_100,0.8888212839762369,0.010035394079598898,0.001266797383626302,6.940733890221275e-05,0.5,friedman_mse,0.5,quantile,9,17,100,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.5, 'loss': 'quantile', 'max_depth': 9, 'min_samples_split': 17, 'n_estimators': 100}",-5.585263842477708,0.6814417471830024,-1.6400550162499576,-2.1812923705148877,2.586838887150361,3151
0.5_friedman_mse_0.15000000000000002_quantile_6_13_250,1.641697645187378,0.02998606171227788,0.001598358154296875,5.724561985810055e-05,0.5,friedman_mse,0.15000000000000002,quantile,6,13,250,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.15000000000000002, 'loss': 'quantile', 'max_depth': 6, 'min_samples_split': 13, 'n_estimators': 250}",-1.6047094989756725,0.8320612023462711,-5.7712967017827275,-2.1813149994707097,2.7264677184844346,3152
