strategy,category,to_die_prior,VAX,to_infect,to_infect_VAX,to_be_infected,to_die_posterior,vaccinati
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",risky,0.18660068930339993,0.050000000000000044,0.05,0.0025000000000000022,0.003459134134134139,3.2273840691117525e-05,50%
">70: 95%, <70: 62%",super,0.005088716101464183,1.0,1.0,1.0,0.06818418418418423,0.0003469699559232578,50%
">70: 95%, <70: 62%",super,0.005088716101464183,1.0,1.0,1.0,0.06818418418418423,0.0003469699559232578,50%
">70: 95%, <70: 62%",super,0.005088716101464183,1.0,1.0,1.0,0.06818418418418423,0.0003469699559232578,50%
">70: 95%, <70: 62%",super,0.005088716101464183,1.0,1.0,1.0,0.06818418418418423,0.0003469699559232578,50%
">70: 95%, <70: 62%",super,0.005088716101464183,1.0,1.0,1.0,0.06818418418418423,0.0003469699559232578,50%
">70: 95%, <70: 62%",super,0.005088716101464183,1.0,1.0,1.0,0.06818418418418423,0.0003469699559232578,50%
">70: 95%, <70: 62%",super,0.005088716101464183,1.0,1.0,1.0,0.06818418418418423,0.0003469699559232578,50%
">70: 95%, <70: 62%",super,0.005088716101464183,1.0,1.0,1.0,0.06818418418418423,0.0003469699559232578,50%
">70: 95%, <70: 62%",super,0.005088716101464183,1.0,1.0,1.0,0.06818418418418423,0.0003469699559232578,50%
">70: 95%, <70: 62%",super,0.005088716101464183,1.0,1.0,1.0,0.06818418418418423,0.0003469699559232578,50%
">70: 95%, <70: 62%",super,0.005088716101464183,1.0,1.0,1.0,0.06818418418418423,0.0003469699559232578,50%
">70: 95%, <70: 62%",super,0.005088716101464183,1.0,1.0,1.0,0.06818418418418423,0.0003469699559232578,50%
">70: 95%, <70: 62%",super,0.005088716101464183,1.0,1.0,1.0,0.06818418418418423,0.0003469699559232578,50%
">70: 95%, <70: 62%",super,0.005088716101464183,1.0,1.0,1.0,0.06818418418418423,0.0003469699559232578,50%
">70: 95%, <70: 62%",super,0.005088716101464183,1.0,1.0,1.0,0.06818418418418423,0.0003469699559232578,50%
">70: 95%, <70: 62%",super,0.005088716101464183,1.0,1.0,1.0,0.06818418418418423,0.0003469699559232578,50%
">70: 95%, <70: 62%",super,0.005088716101464183,1.0,1.0,1.0,0.06818418418418423,0.0003469699559232578,50%
">70: 95%, <70: 62%",super,0.005088716101464183,1.0,1.0,1.0,0.06818418418418423,0.0003469699559232578,50%
">70: 95%, <70: 62%",super,0.005088716101464183,1.0,1.0,1.0,0.06818418418418423,0.0003469699559232578,50%
">70: 95%, <70: 62%",super,0.005088716101464183,1.0,1.0,1.0,0.06818418418418423,0.0003469699559232578,50%
">70: 95%, <70: 62%",super,0.005088716101464183,1.0,1.0,1.0,0.06818418418418423,0.0003469699559232578,50%
">70: 95%, <70: 62%",super,0.005088716101464183,1.0,1.0,1.0,0.06818418418418423,0.0003469699559232578,50%
">70: 95%, <70: 62%",super,0.005088716101464183,1.0,1.0,1.0,0.06818418418418423,0.0003469699559232578,50%
">70: 95%, <70: 62%",super,0.005088716101464183,1.0,1.0,1.0,0.06818418418418423,0.0003469699559232578,50%
">70: 95%, <70: 62%",super,0.005088716101464183,1.0,1.0,1.0,0.06818418418418423,0.0003469699559232578,50%
">70: 95%, <70: 62%",super,0.005088716101464183,1.0,1.0,1.0,0.06818418418418423,0.0003469699559232578,50%
">70: 95%, <70: 62%",super,0.005088716101464183,1.0,1.0,1.0,0.06818418418418423,0.0003469699559232578,50%
">70: 95%, <70: 62%",super,0.005088716101464183,1.0,1.0,1.0,0.06818418418418423,0.0003469699559232578,50%
">70: 95%, <70: 62%",super,0.005088716101464183,1.0,1.0,1.0,0.06818418418418423,0.0003469699559232578,50%
">70: 95%, <70: 62%",super,0.005088716101464183,1.0,1.0,1.0,0.06818418418418423,0.0003469699559232578,50%
">70: 95%, <70: 62%",super,0.005088716101464183,1.0,1.0,1.0,0.06818418418418423,0.0003469699559232578,50%
">70: 95%, <70: 62%",super,0.005088716101464183,1.0,1.0,1.0,0.06818418418418423,0.0003469699559232578,50%
">70: 95%, <70: 62%",super,0.005088716101464183,1.0,1.0,1.0,0.06818418418418423,0.0003469699559232578,50%
">70: 95%, <70: 62%",super,0.005088716101464183,0.38,1.0,0.38,0.026145825825825832,5.055850024906403e-05,50%
">70: 95%, <70: 62%",super,0.005088716101464183,0.38,1.0,0.38,0.026145825825825832,5.055850024906403e-05,50%
">70: 95%, <70: 62%",super,0.005088716101464183,0.38,1.0,0.38,0.026145825825825832,5.055850024906403e-05,50%
">70: 95%, <70: 62%",super,0.005088716101464183,0.38,1.0,0.38,0.026145825825825832,5.055850024906403e-05,50%
">70: 95%, <70: 62%",super,0.005088716101464183,0.38,1.0,0.38,0.026145825825825832,5.055850024906403e-05,50%
">70: 95%, <70: 62%",super,0.005088716101464183,0.38,1.0,0.38,0.026145825825825832,5.055850024906403e-05,50%
">70: 95%, <70: 62%",super,0.005088716101464183,0.38,1.0,0.38,0.026145825825825832,5.055850024906403e-05,50%
">70: 95%, <70: 62%",super,0.005088716101464183,0.38,1.0,0.38,0.026145825825825832,5.055850024906403e-05,50%
">70: 95%, <70: 62%",super,0.005088716101464183,0.38,1.0,0.38,0.026145825825825832,5.055850024906403e-05,50%
">70: 95%, <70: 62%",super,0.005088716101464183,0.38,1.0,0.38,0.026145825825825832,5.055850024906403e-05,50%
">70: 95%, <70: 62%",super,0.005088716101464183,0.38,1.0,0.38,0.026145825825825832,5.055850024906403e-05,50%
">70: 95%, <70: 62%",super,0.005088716101464183,0.38,1.0,0.38,0.026145825825825832,5.055850024906403e-05,50%
">70: 95%, <70: 62%",super,0.005088716101464183,0.38,1.0,0.38,0.026145825825825832,5.055850024906403e-05,50%
">70: 95%, <70: 62%",super,0.005088716101464183,0.38,1.0,0.38,0.026145825825825832,5.055850024906403e-05,50%
">70: 95%, <70: 62%",super,0.005088716101464183,0.38,1.0,0.38,0.026145825825825832,5.055850024906403e-05,50%
">70: 95%, <70: 62%",super,0.005088716101464183,0.38,1.0,0.38,0.026145825825825832,5.055850024906403e-05,50%
">70: 95%, <70: 62%",super,0.005088716101464183,0.38,1.0,0.38,0.026145825825825832,5.055850024906403e-05,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
">70: 95%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.05841591591591589,0.000297262011903099,50%
