strategy,category,to_die_prior,VAX,to_infect,to_infect_VAX,to_be_infected,to_die_posterior,vaccinati
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,1.0,0.05,0.05,0.09260860860860863,0.017280830201795147,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,0.38,0.05,0.019000000000000003,0.03520306306306306,0.0024961880166002775,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,0.38,0.05,0.019000000000000003,0.03520306306306306,0.0024961880166002775,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,0.38,0.05,0.019000000000000003,0.03520306306306306,0.0024961880166002775,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,0.38,0.05,0.019000000000000003,0.03520306306306306,0.0024961880166002775,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,0.38,0.05,0.019000000000000003,0.03520306306306306,0.0024961880166002775,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,0.38,0.05,0.019000000000000003,0.03520306306306306,0.0024961880166002775,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,0.38,0.05,0.019000000000000003,0.03520306306306306,0.0024961880166002775,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,0.38,0.05,0.019000000000000003,0.03520306306306306,0.0024961880166002775,5%
">70: 62%, <70: 95%",risky,0.18660068930339993,0.38,0.05,0.019000000000000003,0.03520306306306306,0.0024961880166002775,5%
">70: 62%, <70: 95%",super,0.005088716101464183,1.0,1.0,1.0,0.09165765765765765,0.0004664197983450143,5%
">70: 62%, <70: 95%",super,0.005088716101464183,1.0,1.0,1.0,0.09165765765765765,0.0004664197983450143,5%
">70: 62%, <70: 95%",super,0.005088716101464183,1.0,1.0,1.0,0.09165765765765765,0.0004664197983450143,5%
">70: 62%, <70: 95%",super,0.005088716101464183,1.0,1.0,1.0,0.09165765765765765,0.0004664197983450143,5%
">70: 62%, <70: 95%",super,0.005088716101464183,1.0,1.0,1.0,0.09165765765765765,0.0004664197983450143,5%
">70: 62%, <70: 95%",super,0.005088716101464183,1.0,1.0,1.0,0.09165765765765765,0.0004664197983450143,5%
">70: 62%, <70: 95%",super,0.005088716101464183,1.0,1.0,1.0,0.09165765765765765,0.0004664197983450143,5%
">70: 62%, <70: 95%",super,0.005088716101464183,1.0,1.0,1.0,0.09165765765765765,0.0004664197983450143,5%
">70: 62%, <70: 95%",super,0.005088716101464183,1.0,1.0,1.0,0.09165765765765765,0.0004664197983450143,5%
">70: 62%, <70: 95%",super,0.005088716101464183,1.0,1.0,1.0,0.09165765765765765,0.0004664197983450143,5%
">70: 62%, <70: 95%",super,0.005088716101464183,1.0,1.0,1.0,0.09165765765765765,0.0004664197983450143,5%
">70: 62%, <70: 95%",super,0.005088716101464183,1.0,1.0,1.0,0.09165765765765765,0.0004664197983450143,5%
">70: 62%, <70: 95%",super,0.005088716101464183,1.0,1.0,1.0,0.09165765765765765,0.0004664197983450143,5%
">70: 62%, <70: 95%",super,0.005088716101464183,1.0,1.0,1.0,0.09165765765765765,0.0004664197983450143,5%
">70: 62%, <70: 95%",super,0.005088716101464183,1.0,1.0,1.0,0.09165765765765765,0.0004664197983450143,5%
">70: 62%, <70: 95%",super,0.005088716101464183,1.0,1.0,1.0,0.09165765765765765,0.0004664197983450143,5%
">70: 62%, <70: 95%",super,0.005088716101464183,1.0,1.0,1.0,0.09165765765765765,0.0004664197983450143,5%
">70: 62%, <70: 95%",super,0.005088716101464183,1.0,1.0,1.0,0.09165765765765765,0.0004664197983450143,5%
">70: 62%, <70: 95%",super,0.005088716101464183,1.0,1.0,1.0,0.09165765765765765,0.0004664197983450143,5%
">70: 62%, <70: 95%",super,0.005088716101464183,1.0,1.0,1.0,0.09165765765765765,0.0004664197983450143,5%
">70: 62%, <70: 95%",super,0.005088716101464183,1.0,1.0,1.0,0.09165765765765765,0.0004664197983450143,5%
">70: 62%, <70: 95%",super,0.005088716101464183,1.0,1.0,1.0,0.09165765765765765,0.0004664197983450143,5%
">70: 62%, <70: 95%",super,0.005088716101464183,1.0,1.0,1.0,0.09165765765765765,0.0004664197983450143,5%
">70: 62%, <70: 95%",super,0.005088716101464183,1.0,1.0,1.0,0.09165765765765765,0.0004664197983450143,5%
">70: 62%, <70: 95%",super,0.005088716101464183,1.0,1.0,1.0,0.09165765765765765,0.0004664197983450143,5%
">70: 62%, <70: 95%",super,0.005088716101464183,1.0,1.0,1.0,0.09165765765765765,0.0004664197983450143,5%
">70: 62%, <70: 95%",super,0.005088716101464183,1.0,1.0,1.0,0.09165765765765765,0.0004664197983450143,5%
">70: 62%, <70: 95%",super,0.005088716101464183,1.0,1.0,1.0,0.09165765765765765,0.0004664197983450143,5%
">70: 62%, <70: 95%",super,0.005088716101464183,1.0,1.0,1.0,0.09165765765765765,0.0004664197983450143,5%
">70: 62%, <70: 95%",super,0.005088716101464183,1.0,1.0,1.0,0.09165765765765765,0.0004664197983450143,5%
">70: 62%, <70: 95%",super,0.005088716101464183,1.0,1.0,1.0,0.09165765765765765,0.0004664197983450143,5%
">70: 62%, <70: 95%",super,0.005088716101464183,1.0,1.0,1.0,0.09165765765765765,0.0004664197983450143,5%
">70: 62%, <70: 95%",super,0.005088716101464183,1.0,1.0,1.0,0.09165765765765765,0.0004664197983450143,5%
">70: 62%, <70: 95%",super,0.005088716101464183,1.0,1.0,1.0,0.09165765765765765,0.0004664197983450143,5%
">70: 62%, <70: 95%",super,0.005088716101464183,1.0,1.0,1.0,0.09165765765765765,0.0004664197983450143,5%
">70: 62%, <70: 95%",super,0.005088716101464183,1.0,1.0,1.0,0.09165765765765765,0.0004664197983450143,5%
">70: 62%, <70: 95%",super,0.005088716101464183,1.0,1.0,1.0,0.09165765765765765,0.0004664197983450143,5%
">70: 62%, <70: 95%",super,0.005088716101464183,1.0,1.0,1.0,0.09165765765765765,0.0004664197983450143,5%
">70: 62%, <70: 95%",super,0.005088716101464183,1.0,1.0,1.0,0.09165765765765765,0.0004664197983450143,5%
">70: 62%, <70: 95%",super,0.005088716101464183,1.0,1.0,1.0,0.09165765765765765,0.0004664197983450143,5%
">70: 62%, <70: 95%",super,0.005088716101464183,1.0,1.0,1.0,0.09165765765765765,0.0004664197983450143,5%
">70: 62%, <70: 95%",super,0.005088716101464183,1.0,1.0,1.0,0.09165765765765765,0.0004664197983450143,5%
">70: 62%, <70: 95%",super,0.005088716101464183,1.0,1.0,1.0,0.09165765765765765,0.0004664197983450143,5%
">70: 62%, <70: 95%",super,0.005088716101464183,1.0,1.0,1.0,0.09165765765765765,0.0004664197983450143,5%
">70: 62%, <70: 95%",super,0.005088716101464183,1.0,1.0,1.0,0.09165765765765765,0.0004664197983450143,5%
">70: 62%, <70: 95%",super,0.005088716101464183,1.0,1.0,1.0,0.09165765765765765,0.0004664197983450143,5%
">70: 62%, <70: 95%",super,0.005088716101464183,1.0,1.0,1.0,0.09165765765765765,0.0004664197983450143,5%
">70: 62%, <70: 95%",super,0.005088716101464183,0.050000000000000044,1.0,0.050000000000000044,0.004630430430430436,1.1781472944020552e-06,5%
">70: 62%, <70: 95%",super,0.005088716101464183,0.050000000000000044,1.0,0.050000000000000044,0.004630430430430436,1.1781472944020552e-06,5%
">70: 62%, <70: 95%",super,0.005088716101464183,0.050000000000000044,1.0,0.050000000000000044,0.004630430430430436,1.1781472944020552e-06,5%
>70: 95%,gener,0.005088716101464183,1.0,0.05,0.05,0.09517017017017018,0.0004842939773240312,5%
>70: 95%,gener,0.005088716101464183,1.0,0.05,0.05,0.09517017017017018,0.0004842939773240312,5%
>70: 95%,gener,0.005088716101464183,1.0,0.05,0.05,0.09517017017017018,0.0004842939773240312,5%
>70: 95%,gener,0.005088716101464183,1.0,0.05,0.05,0.09517017017017018,0.0004842939773240312,5%
>70: 95%,gener,0.005088716101464183,1.0,0.05,0.05,0.09517017017017018,0.0004842939773240312,5%
>70: 95%,gener,0.005088716101464183,1.0,0.05,0.05,0.09517017017017018,0.0004842939773240312,5%
>70: 95%,gener,0.005088716101464183,1.0,0.05,0.05,0.09517017017017018,0.0004842939773240312,5%
>70: 95%,gener,0.005088716101464183,1.0,0.05,0.05,0.09517017017017018,0.0004842939773240312,5%
>70: 95%,gener,0.005088716101464183,1.0,0.05,0.05,0.09517017017017018,0.0004842939773240312,5%
>70: 95%,gener,0.005088716101464183,1.0,0.05,0.05,0.09517017017017018,0.0004842939773240312,5%
>70: 95%,gener,0.005088716101464183,1.0,0.05,0.05,0.09517017017017018,0.0004842939773240312,5%
>70: 95%,gener,0.005088716101464183,1.0,0.05,0.05,0.09517017017017018,0.0004842939773240312,5%
>70: 95%,gener,0.005088716101464183,1.0,0.05,0.05,0.09517017017017018,0.0004842939773240312,5%
>70: 95%,gener,0.005088716101464183,1.0,0.05,0.05,0.09517017017017018,0.0004842939773240312,5%
>70: 95%,gener,0.005088716101464183,1.0,0.05,0.05,0.09517017017017018,0.0004842939773240312,5%
>70: 95%,gener,0.005088716101464183,1.0,0.05,0.05,0.09517017017017018,0.0004842939773240312,5%
>70: 95%,gener,0.005088716101464183,1.0,0.05,0.05,0.09517017017017018,0.0004842939773240312,5%
>70: 95%,gener,0.005088716101464183,1.0,0.05,0.05,0.09517017017017018,0.0004842939773240312,5%
>70: 95%,gener,0.005088716101464183,1.0,0.05,0.05,0.09517017017017018,0.0004842939773240312,5%
>70: 95%,gener,0.005088716101464183,1.0,0.05,0.05,0.09517017017017018,0.0004842939773240312,5%
>70: 95%,gener,0.005088716101464183,1.0,0.05,0.05,0.09517017017017018,0.0004842939773240312,5%
>70: 95%,gener,0.005088716101464183,1.0,0.05,0.05,0.09517017017017018,0.0004842939773240312,5%
>70: 95%,gener,0.005088716101464183,1.0,0.05,0.05,0.09517017017017018,0.0004842939773240312,5%
>70: 95%,gener,0.005088716101464183,1.0,0.05,0.05,0.09517017017017018,0.0004842939773240312,5%
>70: 95%,gener,0.005088716101464183,1.0,0.05,0.05,0.09517017017017018,0.0004842939773240312,5%
>70: 95%,gener,0.005088716101464183,1.0,0.05,0.05,0.09517017017017018,0.0004842939773240312,5%
>70: 95%,gener,0.005088716101464183,1.0,0.05,0.05,0.09517017017017018,0.0004842939773240312,5%
>70: 95%,gener,0.005088716101464183,1.0,0.05,0.05,0.09517017017017018,0.0004842939773240312,5%
>70: 95%,gener,0.005088716101464183,1.0,0.05,0.05,0.09517017017017018,0.0004842939773240312,5%
>70: 95%,gener,0.005088716101464183,1.0,0.05,0.05,0.09517017017017018,0.0004842939773240312,5%
>70: 95%,gener,0.005088716101464183,1.0,0.05,0.05,0.09517017017017018,0.0004842939773240312,5%
>70: 95%,gener,0.005088716101464183,1.0,0.05,0.05,0.09517017017017018,0.0004842939773240312,5%
>70: 95%,gener,0.005088716101464183,1.0,0.05,0.05,0.09517017017017018,0.0004842939773240312,5%
>70: 95%,gener,0.005088716101464183,1.0,0.05,0.05,0.09517017017017018,0.0004842939773240312,5%
>70: 95%,gener,0.005088716101464183,1.0,0.05,0.05,0.09517017017017018,0.0004842939773240312,5%
>70: 95%,gener,0.005088716101464183,1.0,0.05,0.05,0.09517017017017018,0.0004842939773240312,5%
>70: 95%,gener,0.005088716101464183,1.0,0.05,0.05,0.09517017017017018,0.0004842939773240312,5%
>70: 95%,gener,0.005088716101464183,1.0,0.05,0.05,0.09517017017017018,0.0004842939773240312,5%
>70: 95%,gener,0.005088716101464183,1.0,0.05,0.05,0.09517017017017018,0.0004842939773240312,5%
>70: 95%,gener,0.005088716101464183,1.0,0.05,0.05,0.09517017017017018,0.0004842939773240312,5%
>70: 95%,gener,0.005088716101464183,1.0,0.05,0.05,0.09517017017017018,0.0004842939773240312,5%
>70: 95%,gener,0.005088716101464183,1.0,0.05,0.05,0.09517017017017018,0.0004842939773240312,5%
>70: 95%,gener,0.005088716101464183,1.0,0.05,0.05,0.09517017017017018,0.0004842939773240312,5%
>70: 95%,gener,0.005088716101464183,1.0,0.05,0.05,0.09517017017017018,0.0004842939773240312,5%
>70: 95%,gener,0.005088716101464183,1.0,0.05,0.05,0.09517017017017018,0.0004842939773240312,5%
