strategy,category,to_die_prior,VAX,to_infect,to_infect_VAX,to_be_infected,to_die_posterior
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
">70: 62%, <70: 95%",gener,0.005088716101464183,1.0,0.05,0.05,0.08363413413413413,0.0004255903650003836
